Tape 91A/16|||
06 09 42 54|CMP|"Hey, getting ready for LUNAR SOUNDER to STANDBY. That's a ""verify."""|
|CC|Roger.|
06 09 43 14|CMP|And RECORDER is - RADAR is ON. RECORDER is OFF, not heaters. I see the old MODE is still in VHF. Ah ha! I get to control the spacecraft again. Takes about five minimum impulse blips to get -a tenth of a degree per second.|
|CC|Roger.|
06 09 48 17|CMP|The dark annulus around Serenitatis - As you look north - the dark variation there, and I'm kind of looking back - looking a little bit backwards now -but that dark has no continuity with the ridge at all. Goes right down the middle of the ridges. As you look directly east of Littrow - east - I mean directly west of Littrow, the wrinkle ridge is there, and then there's - it comes out, and you have the light tan, tannish, tannish -. There's a dark, I guess you call it - a dark tannish-gray. And then you get out to the light tan of the Mare Serenitatis, itself.|
|CC|Okay, Ron.|
06 09 53 09|CMP|You know, I'm looking almost directly into the Sun and you can still see a topographic expression -topographic high around the rilles in the Tacquet area, and also the grayness has disappeared out of that - out of the dark material, and it's just -looking into the Sun now - it looks more of a tan -a darker tan than the Serenitatis area. And you can all see - also see the topographic rise to it now - I'm looking quite a ways away from it and looking down on it.|
|CC|Roger.|
06 09 54 23|CMP|You know, that's kind of funny now, looking back at Sulpicius Gallus and just to the north of that,|
|||
Tape 102B/8|||
||there's a crater that's about - well, it's right at the end of those rilles that go north from Sulpicius Gallus. And you can really see the ejecta blanket. The ejecta blanket looks very dark, around it now in this Sun. Now you look out across the Mare Serenitatis now and you're getting toward the sunset, looking back into the Sun, and the color is disappearing all except in that one spot. Now that must be a - either a fresh ejecta - and you look the brightness of it or something - or either that or it's dark. It1s sure a dark - it's a dark ejecta blanket around it. The blanket itself goes out maybe two or three crater diameters, and it looks like it has kind of a ray-type pattern to it. I'll mark that crater. I don't even know if it has got a name or not, but I'll mark it on my map.|
|CC|Okay.|
|CMP|I got a ding. Let's see. It must be time to do something.|
|CC|Yes, it's time to turn the recorder on.|
06 09 55 43|CMP|RECORDER, ON. RECORDER'S ON.|
|CC|Okay.|
06 09 57 04|CMP|Just - I don't know where I am right now, I'll be honest. I just looked out window 3, and I'm right on the terminator. And, let's see, I'm going west, so we've got some arcuate - There's kind of a mare area down there. Okay, I think it is. And you.can see lava tongues sticking out through there. And lava flow fronts with the high side on the east side because you got a shadow all the way along the front. And they're about - in the one area - you might consider a scalloped area -an ejecta scallop. Coming out of that one area you can see a crazy lava flow coming out from it.|
|CC|Roger on that.|
|CMP|At least the flow -|
|CMP|Hey, those are Apennines I'm just going over, aren't they?|
|||
||Tape 102B/9|
|CC|That's right. That's what they ought to be. We need the IR, OFF.|
|CMP|You look back out across Seren - Okay.|
|CC|We need the IR COVER, CLOSED, please.|
|CMP|Say again, Gordo.|
|CC|We want the IR COVER, CLOSED. Right away.|
06 09 59 34|CMP|Okay, it's going CLOSED. Okay, it's CLOSED. How about the UV?|
|CMP|IR COVER is CLOSED.|
|CMP|I was just going to say, looking back across Serenitatis into the Sun now, there must be Bessel that has ejecta pattern out there. When you look at the ejecta patterns into the Sun, they all look black with respect to the mare. I think it must be a shadow effect or something that you get off of the - the raised ejecta that comes up across it.|
|CC|Roger.|
06 10 02 4l|CC|Hey, Ron, that frantic call there was because the Sun had started to get in the IR and hadn't really thought that would happen, but started to see it get in there. But you caught it in time; the cover saved it.|
|CMP|Okay. Real good. I figured that's probably what it was.|
|CC|And you can go ahead with the rest of the steps in there with the UV off after sunset.|
06 10 03 21|CMP|Okay. MAPPING CAMERA is going OFF. COVER'S CLOSED on the IR so then we'll turn it off. PAN CAMERA, SELF TEST, OFF. And let's see, I don't see the Sun shining up a light out there. It must be sunset. Couldn't be yet, though. Yes, sure enough is, though. Okay, UV's going OFF. You want the IR COVERs back OPEN just to keep things straight here?|
|||
Tape 102B/10|||
|CC|Stand by on that.|
|CMP|They're just - I - next time we use the IR, let's just remember to open the cover.|
|CC|Okay. Just open it up the next time we use It, which is in about 15 minutes. We'll we'll remind you on that if you forget.|
|CMP|Oh, okay. That's right. Okay. That's right, these are just short sounder passes now, aren't they?|
|CC|That's right.|
|CC|Ron, I can finish up my description of the last night's EVA if you like since nothing to look at now. I'm watching the clock on the sounder start for you.|
|CMP|Okay; hey, appreciate it.|
06 10 06 01|CC|Okay, think I left off, or was cut off there without mentioning two varieties of breccia in the South Massif. They found blue-gray and tan-gray and, without going into the geological details, those are the two types they found up there at Nansen. The subfloor unit was exposed as blocks and ejecta around larger craters had been partly buried by dark mantle. And craters apparently had penetrated thin parts of the light mantle. Especially good samples were obtained from the rim of Camelot where the same textural characteristics which are banding caused by variations in vesicle concentration, coarse-grain size, and mineralogic features, as reported in EVA-1, were found. So apparently this unit is quite uniform over the distances that they have covered so far in the traverses. The prominent east-facing scarp, crossing the valley floor from north to south about 5 kilometers west of the LM, was traversed twice near the crater Lara, near Hole-in-the-Wall, al-although Hole-in-the-Wall appeared to be pretty subtle. No change in the surface characteristics or lithology of the mantle was discernible where the astronauts traversed the Scarp. Outcrops of|
|||
||Tape 102B/11|
||"boulders were observed farther to the north where the northward extension of the Scarp crosses the face of the North Massif, it forms a notably smooth and relatively young-appearing surface. Elsewhere, the surface of the North Massif is prominently furrowed and textured, and the crew described it as a cross-hatched pattern on the surface that they could see with one set of lineaments dipping eastward and the other westward at about 30 degrees. Some of the most interesting observations made during the EVA were related to craters. Many small craters within the dark mantle have glass-coated central pits. Jack called them dimples. Some of the pits are nearly cylindrical and maybe half again as deep as the crater itself. Other small craters occurring in both the dark and light mantle have bright halos, but these halos appear to be noticeably brighter on the light-colored material. This bright material is not blocky or fragmental ejecta derived from a subfloor layer, but rather appears to consist of ""instant rock"" or soil breccia which has been partly consolidated by the impact shock itself. The most interesting eureka during the EVA was at station 4, Shorty Crater, where Jack found some bright red or orange, he described it, orange dirt within the gray to dark-gray rim material. The colored banding is circumferential to the crater and resembled alteration halos, which occur around many terrestrial volcanic vents. So you can see why the geologists are excited on that one. The morphology of Shorty, however, is similar in some respects - -"|
06 10 09 20|CMP|You bet you.|
|CC|- - impact craters have definitive interpretation of its origin may depend on sample analysis. And I got about a .minute and a half to start the sounder. It might be close to 02:30 there, if you aren't. They took a total of about 850 pictures. They've taken a total of 1270, would you believe, pictures ... on the lunar surface. Including about 150 with the 500-millimeter camera mostly of the North, South, East Massifs, and Family Mountain. They got 56 samples, two double cores, probably about 36 kilograms worth, and they traveled a total distance of 20 kilometers. Over.|
|||
Tape 102B/12|||
|CMP|Hey, sounds like a good summary. They're finding all kinds of things up there. Which is the reason you explor, I guess, to find - to see what you can find.|
|CC|Yes, they - they were really in their element last night. About 30 seconds to T-start time. 1*11 let you call it yourself, though.|
|CMP|Okay. I'll get it.|
06 10 11 04|CMP|DATA SYSTEMS are OFF. OPERATE, 05.|
|CC|Okay.|
|CMP|Hope this thing's in Reiner Gamma. Then you can find some sort of a topographic expression, to that light-colored material around there. It looks to me like there is - right around the Reiner Gamma itself anyhow.|
|CC|Roger.|
|CMP|Maybe the lunar sounder will collaborate my moonlight investigations here - or earthlight investigations, I'm sorry.|
|CC|(Laughter)|
|CMP|While we're waiting here - I decided to sleep last night without being tied down or anything. So I slept in the old - What do you call them in the Navy? -|
|CC|Hammocks, I think.|
|CMP|Well, anyhow, sleeper strings, we call them up here. Yes, sleeping bags - or some kind of sack. And the last 2 or 3 nights, what I'd do is put the lap belt on loosely. And you know, it just kind of keeps you from rolling all over the cockpit. Then last night, I didn't put it on at all and stayed in the sack. And I really didn't go too far anyhow. One time I woke up and I was crossways in the couch up here. And then when I woke up this|
